step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
14,1,D,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,0.003878184361383319,1.1837437696726738e-09,0.0005440751556307077,2.1711128450618844e-09,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
14,1,O,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,0.003878184361383319,1.1837437696726738e-09,0.0005440751556307077,2.1711128450618844e-09,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
14,2,D,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.003878184361383319,1.1837437696726738e-09,0.0005440751556307077,2.1711128450618844e-09,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
14,2,O,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,0.003878184361383319,1.1837437696726738e-09,0.0005440751556307077,2.1711128450618844e-09,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
18,0,D,0.04191797128794539,-0.04144885069894011,0.9686020763663857,0.030928803044625974,0.0004691205889922334,1.0105200476543441,-0.8543064513348844,-4.268478501113495e-06,0.04191797128794539,-0.04144885069894011,0.9686020763663857,0.030928803044625974,0.0004691205889922334,1.0105200476543441,-0.8543064513348844,-4.268478501113495e-06,0.005041418597102165,1.2159258044874832e-09,0.0008302231435663998,2.7349762454775828e-09,0.0126953125,0.0,0.0,0.0,0.9873046875,0.0,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0
18,0,O,-0.006255205900084437,-0.0003330097281213362,-0.0024400817537489905,1.009028297381944,-0.006588215628184402,-0.008695287653795347,1.0055461829636796,-2.9461136548744908e-05,-0.006255205900084437,-0.0003330097281213362,-0.0024400817537489905,1.009028297381944,-0.006588215628184402,-0.008695287653795347,1.0055461829636796,-2.9461136548744908e-05,0.005041418597102165,1.2159258044874832e-09,0.0008302231435663998,2.7349762454775828e-09,0.0126953125,0.0,0.0,0.0,0.9873046875,0.0,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0
18,1,D,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,0.005041418597102165,1.2159258044874832e-09,0.0008302231435663998,2.7349762454775828e-09,0.0126953125,0.0,0.0,0.0,0.9873046875,0.0,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0
18,1,O,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,0.005041418597102165,1.2159258044874832e-09,0.0008302231435663998,2.7349762454775828e-09,0.0126953125,0.0,0.0,0.0,0.9873046875,0.0,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0
18,2,D,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.005041418597102165,1.2159258044874832e-09,0.0008302231435663998,2.7349762454775828e-09,0.0126953125,0.0,0.0,0.0,0.9873046875,0.0,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0
18,2,O,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,0.005041418597102165,1.2159258044874832e-09,0.0008302231435663998,2.7349762454775828e-09,0.0126953125,0.0,0.0,0.0,0.9873046875,0.0,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0
30,0,D,0.04191797128794539,-0.04144885069894011,0.9686020763663857,0.030928803044625974,0.0004691205889922334,1.0105200476543441,-0.8543064513348844,-4.268478501113495e-06,0.04191797128794539,-0.04144885069894011,0.9686020763663857,0.030928803044625974,0.0004691205889922334,1.0105200476543441,-0.8543064513348844,-4.268478501113495e-06,0.010226670652627945,1.3240584184615045e-09,0.0026023199316114187,5.008438108689006e-09,0.015625,0.0,0.0,0.0,0.9833984375,0.0009765625,0.0,0.0029296875,0.0,0.0,0.994140625,0.0029296875
30,0,O,-0.006255205900084437,-0.0003330097281213362,-0.0024400817537489905,1.009028297381944,-0.006588215628184402,-0.008695287653795347,1.0055461829636796,-2.9461136548744908e-05,-0.006255205900084437,-0.0003330097281213362,-0.0024400817537489905,1.009028297381944,-0.006588215628184402,-0.008695287653795347,1.0055461829636796,-2.9461136548744908e-05,0.010226670652627945,1.3240584184615045e-09,0.0026023199316114187,5.008438108689006e-09,0.015625,0.0,0.0,0.0,0.9833984375,0.0009765625,0.0,0.0029296875,0.0,0.0,0.994140625,0.0029296875
30,1,D,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,0.010226670652627945,1.3240584184615045e-09,0.0026023199316114187,5.008438108689006e-09,0.015625,0.0,0.0,0.0,0.9833984375,0.0009765625,0.0,0.0029296875,0.0,0.0,0.994140625,0.0029296875
30,1,O,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,0.010226670652627945,1.3240584184615045e-09,0.0026023199316114187,5.008438108689006e-09,0.015625,0.0,0.0,0.0,0.9833984375,0.0009765625,0.0,0.0029296875,0.0,0.0,0.994140625,0.0029296875
30,2,D,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.010226670652627945,1.3240584184615045e-09,0.0026023199316114187,5.008438108689006e-09,0.015625,0.0,0.0,0.0,0.9833984375,0.0009765625,0.0,0.0029296875,0.0,0.0,0.994140625,0.0029296875
30,2,O,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,0.010226670652627945,1.3240584184615045e-09,0.0026023199316114187,5.008438108689006e-09,0.015625,0.0,0.0,0.0,0.9833984375,0.0009765625,0.0,0.0029296875,0.0,0.0,0.994140625,0.0029296875
50,0,D,0.04191797128794539,-0.04144885069894011,0.9686020763663857,0.030928803044625974,0.0004691205889922334,1.0105200476543441,-0.8543064513348844,-4.268478501113495e-06,0.04191797128794539,-0.04144885069894011,0.9686020763663857,0.030928803044625974,0.0004691205889922334,1.0105200476543441,-0.8543064513348844,-4.268478501113495e-06,0.028264028951525688,1.5484679094512899e-09,0.011351042427122593,1.0221578250479979e-08,0.068359375,0.0,0.0,0.0,0.9306640625,0.0009765625,0.0,0.0302734375,0.0,0.0,0.9677734375,0.001953125
50,0,O,-0.006255205900084437,-0.0003330097281213362,-0.0024400817537489905,1.009028297381944,-0.006588215628184402,-0.008695287653795347,1.0055461829636796,-2.9461136548744908e-05,-0.006255205900084437,-0.0003330097281213362,-0.0024400817537489905,1.009028297381944,-0.006588215628184402,-0.008695287653795347,1.0055461829636796,-2.9461136548744908e-05,0.028264028951525688,1.5484679094512899e-09,0.011351042427122593,1.0221578250479979e-08,0.068359375,0.0,0.0,0.0,0.9306640625,0.0009765625,0.0,0.0302734375,0.0,0.0,0.9677734375,0.001953125
50,1,D,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,0.028264028951525688,1.5484679094512899e-09,0.011351042427122593,1.0221578250479979e-08,0.068359375,0.0,0.0,0.0,0.9306640625,0.0009765625,0.0,0.0302734375,0.0,0.0,0.9677734375,0.001953125
50,1,O,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,0.028264028951525688,1.5484679094512899e-09,0.011351042427122593,1.0221578250479979e-08,0.068359375,0.0,0.0,0.0,0.9306640625,0.0009765625,0.0,0.0302734375,0.0,0.0,0.9677734375,0.001953125
50,2,D,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.028264028951525688,1.5484679094512899e-09,0.011351042427122593,1.0221578250479979e-08,0.068359375,0.0,0.0,0.0,0.9306640625,0.0009765625,0.0,0.0302734375,0.0,0.0,0.9677734375,0.001953125
50,2,O,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,0.028264028951525688,1.5484679094512899e-09,0.011351042427122593,1.0221578250479979e-08,0.068359375,0.0,0.0,0.0,0.9306640625,0.0009765625,0.0,0.0302734375,0.0,0.0,0.9677734375,0.001953125
100,0,D,0.04191797128794539,-0.04144885069894011,0.9686020763663857,0.030928803044625974,0.0004691205889922334,1.0105200476543441,-0.8543064513348844,-4.268478501113495e-06,0.04191797128794539,-0.04144885069894011,0.9686020763663857,0.030928803044625974,0.0004691205889922334,1.0105200476543441,-0.8543064513348844,-4.268478501113495e-06,0.08291217684745789,1.4073310294904218e-09,0.05878918245434761,1.811529770634479e-08,0.25,0.0,0.0,0.0,0.7490234375,0.0009765625,0.009765625,0.095703125,0.0,0.0,0.892578125,0.001953125
100,0,O,-0.006255205900084437,-0.0003330097281213362,-0.0024400817537489905,1.009028297381944,-0.006588215628184402,-0.008695287653795347,1.0055461829636796,-2.9461136548744908e-05,-0.006255205900084437,-0.0003330097281213362,-0.0024400817537489905,1.009028297381944,-0.006588215628184402,-0.008695287653795347,1.0055461829636796,-2.9461136548744908e-05,0.08291217684745789,1.4073310294904218e-09,0.05878918245434761,1.811529770634479e-08,0.25,0.0,0.0,0.0,0.7490234375,0.0009765625,0.009765625,0.095703125,0.0,0.0,0.892578125,0.001953125
100,1,D,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,-0.046552730700627265,0.04339746794531463,0.9453477518011656,0.0578075109542211,-0.003155262755369259,0.8987950211004341,-0.9774904394929367,-1.7443478806770506e-05,0.08291217684745789,1.4073310294904218e-09,0.05878918245434761,1.811529770634479e-08,0.25,0.0,0.0,0.0,0.7490234375,0.0009765625,0.009765625,0.095703125,0.0,0.0,0.892578125,0.001953125
100,1,O,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,-0.09511652023707917,0.09953746946223019,0.022612722157143716,0.9729663286176944,0.004420949225162563,-0.07250379807989837,0.7556996167611949,1.1170709803534542e-05,0.08291217684745789,1.4073310294904218e-09,0.05878918245434761,1.811529770634479e-08,0.25,0.0,0.0,0.0,0.7490234375,0.0009765625,0.009765625,0.095703125,0.0,0.0,0.892578125,0.001953125
100,2,D,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.004614579886713266,0.005828024345227917,0.9882358490947412,0.0013215466733358383,0.010442604231938574,0.9928504289814486,-0.9881277468799178,-4.632918994392521e-05,0.08291217684745789,1.4073310294904218e-09,0.05878918245434761,1.811529770634479e-08,0.25,0.0,0.0,0.0,0.7490234375,0.0009765625,0.009765625,0.095703125,0.0,0.0,0.892578125,0.001953125
100,2,O,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,-0.00863948017648819,0.009025104427809821,0.011865300366529774,0.9877490753821545,0.00038562425132063205,0.003225820190035922,0.9582191904113292,-1.2045171715095428e-05,0.08291217684745789,1.4073310294904218e-09,0.05878918245434761,1.811529770634479e-08,0.25,0.0,0.0,0.0,0.7490234375,0.0009765625,0.009765625,0.095703125,0.0,0.0,0.892578125,0.001953125
